요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구,주중/주말 유동인구
수,금정구,2020,01,장전2동,주중,26410,"17,336명","17,336"
수,금정구,2020,01,장전3동,주중,26410,"16,899명","16,899"
수,금정구,2020,01,선두구동,주중,26410,"5,029명","5,029"
수,금정구,2020,01,청룡노포동,주중,26410,"13,353명","13,353"
수,금정구,2020,01,남산동,주중,26410,"29,107명","29,107"
수,금정구,2020,01,구서1동,주중,26410,"16,410명","16,410"
수,금정구,2020,01,구서2동,주중,26410,"34,655명","34,655"
수,금정구,2020,01,금성동,주중,26410,"1,300명","1,300"
수,금정구,2020,02,서1동,주중,26410,"6,990명","6,990"
수,금정구,2020,02,서2동,주중,26410,"10,541명","10,541"
수,금정구,2020,02,서3동,주중,26410,"12,654명","12,654"
수,금정구,2020,02,부곡1동,주중,26410,"9,085명","9,085"
수,금정구,2020,02,부곡2동,주중,26410,"17,576명","17,576"
수,금정구,2020,02,부곡3동,주중,26410,"17,517명","17,517"
수,금정구,2020,02,부곡4동,주중,26410,"8,738명","8,738"
수,금정구,2020,02,장전1동,주중,26410,"18,221명","18,221"
수,금정구,2020,02,장전2동,주중,26410,"17,683명","17,683"
수,금정구,2020,02,장전3동,주중,26410,"16,197명","16,197"
수,금정구,2020,02,선두구동,주중,26410,"4,734명","4,734"
수,금정구,2020,02,청룡노포동,주중,26410,"12,564명","12,564"
수,금정구,2020,02,남산동,주중,26410,"30,085명","30,085"
수,금정구,2020,02,구서1동,주중,26410,"17,623명","17,623"
수,금정구,2020,02,구서2동,주중,26410,"36,101명","36,101"
수,금정구,2020,02,금성동,주중,26410,"1,121명","1,121"
수,금정구,2020,03,서1동,주중,26410,"7,400명","7,400"
수,금정구,2020,03,서2동,주중,26410,"10,543명","10,543"
수,금정구,2020,03,서3동,주중,26410,"13,090명","13,090"
수,금정구,2020,03,부곡1동,주중,26410,"8,824명","8,824"
수,금정구,2020,03,부곡2동,주중,26410,"17,621명","17,621"
수,금정구,2020,03,부곡3동,주중,26410,"21,242명","21,242"
수,금정구,2020,03,부곡4동,주중,26410,"9,128명","9,128"
수,금정구,2020,03,장전1동,주중,26410,"18,798명","18,798"
수,금정구,2020,03,장전2동,주중,26410,"17,192명","17,192"
수,금정구,2020,03,장전3동,주중,26410,"16,198명","16,198"
수,금정구,2020,03,선두구동,주중,26410,"4,384명","4,384"
수,금정구,2020,03,청룡노포동,주중,26410,"12,875명","12,875"
수,금정구,2020,03,남산동,주중,26410,"30,479명","30,479"
수,금정구,2020,03,구서1동,주중,26410,"17,527명","17,527"
수,금정구,2020,03,구서2동,주중,26410,"35,239명","35,239"
수,금정구,2020,03,금성동,주중,26410,"1,294명","1,294"
수,금정구,2020,04,서1동,주중,26410,"7,111명","7,111"
수,금정구,2020,04,서2동,주중,26410,"10,812명","10,812"
수,금정구,2020,04,서3동,주중,26410,"12,652명","12,652"
수,금정구,2020,04,부곡1동,주중,26410,"9,082명","9,082"
수,금정구,2020,04,부곡2동,주중,26410,"18,891명","18,891"
수,금정구,2020,04,부곡3동,주중,26410,"19,663명","19,663"
수,금정구,2020,04,부곡4동,주중,26410,"9,710명","9,710"
수,금정구,2020,04,장전1동,주중,26410,"19,465명","19,465"
수,금정구,2020,04,장전2동,주중,26410,"18,350명","18,350"
수,금정구,2020,04,장전3동,주중,26410,"17,841명","17,841"
수,금정구,2020,04,선두구동,주중,26410,"4,935명","4,935"
수,금정구,2020,04,청룡노포동,주중,26410,"13,479명","13,479"
수,금정구,2020,04,남산동,주중,26410,"31,543명","31,543"
수,금정구,2020,04,구서1동,주중,26410,"17,183명","17,183"
수,금정구,2020,04,구서2동,주중,26410,"35,003명","35,003"
수,금정구,2020,04,금성동,주중,26410,"1,422명","1,422"
수,금정구,2020,05,서1동,주중,26410,"6,643명","6,643"
수,금정구,2020,05,서2동,주중,26410,"10,695명","10,695"
수,금정구,2020,05,서3동,주중,26410,"12,464명","12,464"
수,금정구,2020,05,부곡1동,주중,26410,"8,634명","8,634"
수,금정구,2020,05,부곡2동,주중,26410,"18,188명","18,188"
수,금정구,2020,05,부곡3동,주중,26410,"22,132명","22,132"
수,금정구,2020,05,부곡4동,주중,26410,"8,591명","8,591"
수,금정구,2020,05,장전1동,주중,26410,"19,072명","19,072"
수,금정구,2020,05,장전2동,주중,26410,"18,270명","18,270"
수,금정구,2020,05,장전3동,주중,26410,"16,833명","16,833"
수,금정구,2020,05,선두구동,주중,26410,"4,805명","4,805"
수,금정구,2020,05,청룡노포동,주중,26410,"12,597명","12,597"
수,금정구,2020,05,남산동,주중,26410,"30,562명","30,562"
수,금정구,2020,05,구서1동,주중,26410,"18,058명","18,058"
수,금정구,2020,05,구서2동,주중,26410,"33,890명","33,890"
수,금정구,2020,05,금성동,주중,26410,"1,291명","1,291"
수,금정구,2020,06,서1동,주중,26410,"6,589명","6,589"
수,금정구,2020,06,서2동,주중,26410,"10,917명","10,917"
수,금정구,2020,06,서3동,주중,26410,"12,009명","12,009"
수,금정구,2020,06,부곡1동,주중,26410,"9,059명","9,059"
수,금정구,2020,06,부곡2동,주중,26410,"18,588명","18,588"
수,금정구,2020,06,부곡3동,주중,26410,"22,527명","22,527"
수,금정구,2020,06,부곡4동,주중,26410,"8,754명","8,754"
수,금정구,2020,06,장전1동,주중,26410,"19,902명","19,902"
수,금정구,2020,06,장전2동,주중,26410,"19,313명","19,313"
수,금정구,2020,06,장전3동,주중,26410,"16,744명","16,744"
수,금정구,2020,06,선두구동,주중,26410,"4,977명","4,977"
수,금정구,2020,06,청룡노포동,주중,26410,"12,170명","12,170"
수,금정구,2020,06,남산동,주중,26410,"30,219명","30,219"
수,금정구,2020,06,구서1동,주중,26410,"18,905명","18,905"
수,금정구,2020,06,구서2동,주중,26410,"33,965명","33,965"
수,금정구,2020,06,금성동,주중,26410,"1,254명","1,254"
수,금정구,2020,07,서1동,주중,26410,"6,397명","6,397"
수,금정구,2020,07,서2동,주중,26410,"10,881명","10,881"
수,금정구,2020,07,서3동,주중,26410,"11,726명","11,726"
수,금정구,2020,07,부곡1동,주중,26410,"8,588명","8,588"
수,금정구,2020,07,부곡2동,주중,26410,"17,814명","17,814"
수,금정구,2020,07,부곡3동,주중,26410,"22,685명","22,685"
수,금정구,2020,07,부곡4동,주중,26410,"8,926명","8,926"
수,금정구,2020,07,장전1동,주중,26410,"18,905명","18,905"
수,금정구,2020,07,장전2동,주중,26410,"16,957명","16,957"
수,금정구,2020,07,장전3동,주중,26410,"17,925명","17,925"
수,금정구,2020,07,선두구동,주중,26410,"4,460명","4,460"
수,금정구,2020,07,청룡노포동,주중,26410,"10,881명","10,881"
수,금정구,2020,07,남산동,주중,26410,"27,705명","27,705"
수,금정구,2020,07,구서1동,주중,26410,"21,515명","21,515"
수,금정구,2020,07,구서2동,주중,26410,"33,224명","33,224"
수,금정구,2020,07,금성동,주중,26410,"1,214명","1,214"
수,강서구,2020,01,대저1동,주중,26440,"10,751명","10,751"
수,강서구,2020,01,대저2동,주중,26440,"22,206명","22,206"
수,강서구,2020,01,강동동,주중,26440,"7,794명","7,794"
수,강서구,2020,01,가락동,주중,26440,"3,449명","3,449"
수,강서구,2020,01,녹산동,주중,26440,"53,378명","53,378"
수,강서구,2020,01,가덕도동,주중,26440,"5,689명","5,689"
수,강서구,2020,02,대저1동,주중,26440,"11,496명","11,496"
수,강서구,2020,02,대저2동,주중,26440,"20,568명","20,568"
수,강서구,2020,02,강동동,주중,26440,"8,017명","8,017"
수,강서구,2020,02,가락동,주중,26440,"3,702명","3,702"
수,강서구,2020,02,녹산동,주중,26440,"56,999명","56,999"
수,강서구,2020,02,가덕도동,주중,26440,"5,670명","5,670"
수,강서구,2020,03,대저1동,주중,26440,"11,592명","11,592"
수,강서구,2020,03,대저2동,주중,26440,"19,987명","19,987"
수,강서구,2020,03,강동동,주중,26440,"7,167명","7,167"
수,강서구,2020,03,가락동,주중,26440,"3,882명","3,882"
수,강서구,2020,03,녹산동,주중,26440,"57,143명","57,143"
수,강서구,2020,03,가덕도동,주중,26440,"6,000명","6,000"
수,강서구,2020,04,대저1동,주중,26440,"11,340명","11,340"
수,강서구,2020,04,대저2동,주중,26440,"18,490명","18,490"
수,강서구,2020,04,강동동,주중,26440,"7,412명","7,412"
수,강서구,2020,04,가락동,주중,26440,"3,926명","3,926"
수,강서구,2020,04,녹산동,주중,26440,"53,827명","53,827"
수,강서구,2020,04,가덕도동,주중,26440,"5,457명","5,457"
수,강서구,2020,05,대저1동,주중,26440,"11,303명","11,303"
수,강서구,2020,05,대저2동,주중,26440,"18,973명","18,973"
수,강서구,2020,05,강동동,주중,26440,"7,481명","7,481"
수,강서구,2020,05,가락동,주중,26440,"3,784명","3,784"
수,강서구,2020,05,녹산동,주중,26440,"55,269명","55,269"
수,강서구,2020,05,가덕도동,주중,26440,"5,555명","5,555"
수,강서구,2020,06,대저1동,주중,26440,"11,903명","11,903"
수,강서구,2020,06,대저2동,주중,26440,"18,979명","18,979"
수,강서구,2020,06,강동동,주중,26440,"7,233명","7,233"
수,강서구,2020,06,가락동,주중,26440,"3,849명","3,849"
수,강서구,2020,06,녹산동,주중,26440,"55,440명","55,440"
수,강서구,2020,06,가덕도동,주중,26440,"5,639명","5,639"
수,강서구,2020,07,대저1동,주중,26440,"12,167명","12,167"
수,강서구,2020,07,대저2동,주중,26440,"18,682명","18,682"
수,강서구,2020,07,강동동,주중,26440,"7,162명","7,162"
수,강서구,2020,07,가락동,주중,26440,"3,743명","3,743"
수,강서구,2020,07,녹산동,주중,26440,"55,109명","55,109"
수,강서구,2020,07,가덕도동,주중,26440,"5,652명","5,652"
수,연제구,2020,01,거제1동,주중,26470,"32,594명","32,594"
수,연제구,2020,01,거제2동,주중,26470,"18,931명","18,931"
수,연제구,2020,01,거제3동,주중,26470,"12,898명","12,898"
수,연제구,2020,01,거제4동,주중,26470,"8,837명","8,837"
수,연제구,2020,01,연산1동,주중,26470,"17,917명","17,917"
수,연제구,2020,01,연산2동,주중,26470,"17,152명","17,152"
수,연제구,2020,01,연산3동,주중,26470,"9,002명","9,002"
수,연제구,2020,01,연산4동,주중,26470,"15,312명","15,312"
수,연제구,2020,01,연산5동,주중,26470,"22,947명","22,947"
수,연제구,2020,01,연산6동,주중,26470,"13,410명","13,410"
수,연제구,2020,01,연산8동,주중,26470,"12,902명","12,902"
수,연제구,2020,01,연산9동,주중,26470,"36,407명","36,407"
수,연제구,2020,02,거제1동,주중,26470,"33,405명","33,405"
수,연제구,2020,02,거제2동,주중,26470,"18,804명","18,804"
수,연제구,2020,02,거제3동,주중,26470,"13,094명","13,094"
수,연제구,2020,02,거제4동,주중,26470,"8,873명","8,873"
수,연제구,2020,02,연산1동,주중,26470,"18,462명","18,462"
수,연제구,2020,02,연산2동,주중,26470,"16,979명","16,979"
수,연제구,2020,02,연산3동,주중,26470,"8,836명","8,836"
수,연제구,2020,02,연산4동,주중,26470,"15,417명","15,417"
수,연제구,2020,02,연산5동,주중,26470,"23,455명","23,455"
수,연제구,2020,02,연산6동,주중,26470,"12,858명","12,858"
수,연제구,2020,02,연산8동,주중,26470,"12,899명","12,899"
수,연제구,2020,02,연산9동,주중,26470,"36,030명","36,030"
수,연제구,2020,03,거제1동,주중,26470,"33,369명","33,369"
수,연제구,2020,03,거제2동,주중,26470,"18,844명","18,844"
수,연제구,2020,03,거제3동,주중,26470,"13,009명","13,009"
수,연제구,2020,03,거제4동,주중,26470,"8,820명","8,820"
수,연제구,2020,03,연산1동,주중,26470,"17,968명","17,968"
수,연제구,2020,03,연산2동,주중,26470,"16,798명","16,798"
수,연제구,2020,03,연산3동,주중,26470,"8,183명","8,183"
수,연제구,2020,03,연산4동,주중,26470,"15,647명","15,647"
수,연제구,2020,03,연산5동,주중,26470,"22,417명","22,417"
수,연제구,2020,03,연산6동,주중,26470,"12,189명","12,189"
수,연제구,2020,03,연산8동,주중,26470,"12,879명","12,879"
수,연제구,2020,03,연산9동,주중,26470,"36,826명","36,826"
수,연제구,2020,04,거제1동,주중,26470,"33,877명","33,877"
수,연제구,2020,04,거제2동,주중,26470,"18,805명","18,805"
수,연제구,2020,04,거제3동,주중,26470,"12,784명","12,784"
수,연제구,2020,04,거제4동,주중,26470,"8,530명","8,530"
수,연제구,2020,04,연산1동,주중,26470,"17,932명","17,932"
수,연제구,2020,04,연산2동,주중,26470,"17,550명","17,550"
수,연제구,2020,04,연산3동,주중,26470,"8,069명","8,069"
수,연제구,2020,04,연산4동,주중,26470,"16,656명","16,656"
수,연제구,2020,04,연산5동,주중,26470,"22,894명","22,894"
수,연제구,2020,04,연산6동,주중,26470,"12,296명","12,296"
수,연제구,2020,04,연산8동,주중,26470,"13,005명","13,005"
수,연제구,2020,04,연산9동,주중,26470,"37,482명","37,482"
수,연제구,2020,05,거제1동,주중,26470,"33,536명","33,536"
수,연제구,2020,05,거제2동,주중,26470,"19,026명","19,026"
수,연제구,2020,05,거제3동,주중,26470,"12,760명","12,760"
수,연제구,2020,05,거제4동,주중,26470,"8,512명","8,512"
수,연제구,2020,05,연산1동,주중,26470,"16,971명","16,971"
수,연제구,2020,05,연산2동,주중,26470,"16,424명","16,424"
수,연제구,2020,05,연산3동,주중,26470,"8,255명","8,255"
수,연제구,2020,05,연산4동,주중,26470,"17,724명","17,724"
수,연제구,2020,05,연산5동,주중,26470,"24,111명","24,111"
수,연제구,2020,05,연산6동,주중,26470,"11,985명","11,985"
수,연제구,2020,05,연산8동,주중,26470,"12,668명","12,668"
수,연제구,2020,05,연산9동,주중,26470,"37,020명","37,020"
수,연제구,2020,06,거제1동,주중,26470,"34,206명","34,206"
수,연제구,2020,06,거제2동,주중,26470,"18,985명","18,985"
수,연제구,2020,06,거제3동,주중,26470,"12,860명","12,860"
수,연제구,2020,06,거제4동,주중,26470,"8,328명","8,328"
수,연제구,2020,06,연산1동,주중,26470,"15,995명","15,995"
수,연제구,2020,06,연산2동,주중,26470,"16,215명","16,215"
수,연제구,2020,06,연산3동,주중,26470,"9,018명","9,018"
수,연제구,2020,06,연산4동,주중,26470,"17,604명","17,604"
수,연제구,2020,06,연산5동,주중,26470,"23,762명","23,762"
수,연제구,2020,06,연산6동,주중,26470,"11,819명","11,819"
수,연제구,2020,06,연산8동,주중,26470,"12,847명","12,847"
수,연제구,2020,06,연산9동,주중,26470,"36,754명","36,754"
수,연제구,2020,07,거제1동,주중,26470,"33,435명","33,435"
수,연제구,2020,07,거제2동,주중,26470,"18,536명","18,536"
수,연제구,2020,07,거제3동,주중,26470,"12,032명","12,032"
수,연제구,2020,07,거제4동,주중,26470,"7,932명","7,932"
수,연제구,2020,07,연산1동,주중,26470,"15,176명","15,176"
수,연제구,2020,07,연산2동,주중,26470,"15,915명","15,915"
수,연제구,2020,07,연산3동,주중,26470,"8,190명","8,190"
수,연제구,2020,07,연산4동,주중,26470,"18,303명","18,303"
수,연제구,2020,07,연산5동,주중,26470,"25,358명","25,358"
수,연제구,2020,07,연산6동,주중,26470,"11,428명","11,428"
수,연제구,2020,07,연산8동,주중,26470,"13,679명","13,679"
수,연제구,2020,07,연산9동,주중,26470,"36,902명","36,902"
수,수영구,2020,01,남천1동,주중,26500,"24,257명","24,257"
수,수영구,2020,01,남천2동,주중,26500,"13,327명","13,327"
수,수영구,2020,01,수영동,주중,26500,"15,088명","15,088"
수,수영구,2020,01,망미1동,주중,26500,"25,912명","25,912"
수,수영구,2020,01,망미2동,주중,26500,"10,825명","10,825"
수,수영구,2020,01,광안1동,주중,26500,"25,014명","25,014"
수,수영구,2020,01,광안2동,주중,26500,"16,607명","16,607"
수,수영구,2020,01,광안3동,주중,26500,"14,362명","14,362"
수,수영구,2020,01,광안4동,주중,26500,"10,463명","10,463"
수,수영구,2020,01,민락동,주중,26500,"23,439명","23,439"
수,수영구,2020,02,남천1동,주중,26500,"24,332명","24,332"
수,수영구,2020,02,남천2동,주중,26500,"14,156명","14,156"
수,수영구,2020,02,수영동,주중,26500,"15,163명","15,163"
수,수영구,2020,02,망미1동,주중,26500,"26,144명","26,144"
수,수영구,2020,02,망미2동,주중,26500,"10,821명","10,821"
