요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구
토,강서구,2019,7,대저2동,주말,26440,"18,493명"
토,강서구,2019,7,강동동,주말,26440,"5,701명"
토,강서구,2019,7,가락동,주말,26440,"3,688명"
토,강서구,2019,7,녹산동,주말,26440,"43,798명"
토,강서구,2019,7,가덕도동,주말,26440,"5,330명"
토,강서구,2019,8,대저1동,주말,26440,"9,105명"
토,강서구,2019,8,대저2동,주말,26440,"19,168명"
토,강서구,2019,8,강동동,주말,26440,"5,623명"
토,강서구,2019,8,가락동,주말,26440,"3,667명"
토,강서구,2019,8,녹산동,주말,26440,"39,856명"
토,강서구,2019,8,가덕도동,주말,26440,"6,080명"
토,강서구,2019,9,대저1동,주말,26440,"9,054명"
토,강서구,2019,9,대저2동,주말,26440,"16,876명"
토,강서구,2019,9,강동동,주말,26440,"5,547명"
토,강서구,2019,9,가락동,주말,26440,"3,743명"
토,강서구,2019,9,녹산동,주말,26440,"37,612명"
토,강서구,2019,9,가덕도동,주말,26440,"5,400명"
토,강서구,2019,10,대저1동,주말,26440,"12,364명"
토,강서구,2019,10,대저2동,주말,26440,"17,188명"
토,강서구,2019,10,강동동,주말,26440,"5,391명"
토,강서구,2019,10,가락동,주말,26440,"3,096명"
토,강서구,2019,10,녹산동,주말,26440,"40,221명"
토,강서구,2019,10,가덕도동,주말,26440,"5,884명"
토,강서구,2019,11,대저1동,주말,26440,"11,303명"
토,강서구,2019,11,대저2동,주말,26440,"17,022명"
토,강서구,2019,11,강동동,주말,26440,"6,158명"
토,강서구,2019,11,가락동,주말,26440,"3,220명"
토,강서구,2019,11,녹산동,주말,26440,"42,565명"
토,강서구,2019,11,가덕도동,주말,26440,"5,993명"
토,강서구,2019,12,대저1동,주말,26440,"8,818명"
토,강서구,2019,12,대저2동,주말,26440,"18,695명"
토,강서구,2019,12,강동동,주말,26440,"6,998명"
토,강서구,2019,12,가락동,주말,26440,"3,195명"
토,강서구,2019,12,녹산동,주말,26440,"40,682명"
토,강서구,2019,12,가덕도동,주말,26440,"5,770명"
토,연제구,2019,1,거제1동,주말,26470,"23,846명"
토,연제구,2019,1,거제2동,주말,26470,"22,922명"
토,연제구,2019,1,거제3동,주말,26470,"8,897명"
토,연제구,2019,1,거제4동,주말,26470,"2,251명"
토,연제구,2019,1,연산1동,주말,26470,"9,923명"
토,연제구,2019,1,연산2동,주말,26470,"12,236명"
토,연제구,2019,1,연산3동,주말,26470,"3,883명"
토,연제구,2019,1,연산4동,주말,26470,"15,580명"
토,연제구,2019,1,연산5동,주말,26470,"23,418명"
토,연제구,2019,1,연산6동,주말,26470,"6,105명"
토,연제구,2019,1,연산8동,주말,26470,"6,264명"
토,연제구,2019,1,연산9동,주말,26470,"25,653명"
토,연제구,2019,2,거제1동,주말,26470,"24,667명"
토,연제구,2019,2,거제2동,주말,26470,"23,721명"
토,연제구,2019,2,거제3동,주말,26470,"9,292명"
토,연제구,2019,2,거제4동,주말,26470,"2,493명"
토,연제구,2019,2,연산1동,주말,26470,"10,260명"
토,연제구,2019,2,연산2동,주말,26470,"12,785명"
토,연제구,2019,2,연산3동,주말,26470,"4,241명"
토,연제구,2019,2,연산4동,주말,26470,"16,303명"
토,연제구,2019,2,연산5동,주말,26470,"23,770명"
토,연제구,2019,2,연산6동,주말,26470,"6,636명"
토,연제구,2019,2,연산8동,주말,26470,"5,851명"
토,연제구,2019,2,연산9동,주말,26470,"21,929명"
토,연제구,2019,3,거제1동,주말,26470,"27,923명"
토,연제구,2019,3,거제2동,주말,26470,"19,804명"
토,연제구,2019,3,거제3동,주말,26470,"10,664명"
토,연제구,2019,3,거제4동,주말,26470,"3,290명"
토,연제구,2019,3,연산1동,주말,26470,"10,777명"
토,연제구,2019,3,연산2동,주말,26470,"13,375명"
토,연제구,2019,3,연산3동,주말,26470,"4,260명"
토,연제구,2019,3,연산4동,주말,26470,"14,837명"
토,연제구,2019,3,연산5동,주말,26470,"24,817명"
토,연제구,2019,3,연산6동,주말,26470,"6,824명"
토,연제구,2019,3,연산8동,주말,26470,"7,206명"
토,연제구,2019,3,연산9동,주말,26470,"24,815명"
토,연제구,2019,4,거제1동,주말,26470,"29,884명"
토,연제구,2019,4,거제2동,주말,26470,"19,219명"
토,연제구,2019,4,거제3동,주말,26470,"11,296명"
토,연제구,2019,4,거제4동,주말,26470,"7,312명"
토,연제구,2019,4,연산1동,주말,26470,"17,421명"
토,연제구,2019,4,연산2동,주말,26470,"14,739명"
토,연제구,2019,4,연산3동,주말,26470,"7,968명"
토,연제구,2019,4,연산4동,주말,26470,"17,728명"
토,연제구,2019,4,연산5동,주말,26470,"21,244명"
토,연제구,2019,4,연산6동,주말,26470,"12,146명"
토,연제구,2019,4,연산8동,주말,26470,"13,055명"
토,연제구,2019,4,연산9동,주말,26470,"36,458명"
토,연제구,2019,5,거제1동,주말,26470,"28,340명"
토,연제구,2019,5,거제2동,주말,26470,"19,246명"
토,연제구,2019,5,거제3동,주말,26470,"11,362명"
토,연제구,2019,5,거제4동,주말,26470,"6,460명"
토,연제구,2019,5,연산1동,주말,26470,"17,101명"
토,연제구,2019,5,연산2동,주말,26470,"13,471명"
토,연제구,2019,5,연산3동,주말,26470,"8,320명"
토,연제구,2019,5,연산4동,주말,26470,"17,442명"
토,연제구,2019,5,연산5동,주말,26470,"20,553명"
토,연제구,2019,5,연산6동,주말,26470,"11,973명"
토,연제구,2019,5,연산8동,주말,26470,"12,659명"
토,연제구,2019,5,연산9동,주말,26470,"33,885명"
토,연제구,2019,6,거제1동,주말,26470,"30,303명"
토,연제구,2019,6,거제2동,주말,26470,"20,440명"
토,연제구,2019,6,거제3동,주말,26470,"11,780명"
토,연제구,2019,6,거제4동,주말,26470,"6,942명"
토,연제구,2019,6,연산1동,주말,26470,"17,916명"
토,연제구,2019,6,연산2동,주말,26470,"14,523명"
토,연제구,2019,6,연산3동,주말,26470,"8,480명"
토,연제구,2019,6,연산4동,주말,26470,"18,092명"
토,연제구,2019,6,연산5동,주말,26470,"20,842명"
토,연제구,2019,6,연산6동,주말,26470,"12,972명"
토,연제구,2019,6,연산8동,주말,26470,"13,674명"
토,연제구,2019,6,연산9동,주말,26470,"36,111명"
토,연제구,2019,7,거제1동,주말,26470,"30,581명"
토,연제구,2019,7,거제2동,주말,26470,"17,907명"
토,연제구,2019,7,거제3동,주말,26470,"11,730명"
토,연제구,2019,7,거제4동,주말,26470,"8,865명"
토,연제구,2019,7,연산1동,주말,26470,"15,718명"
토,연제구,2019,7,연산2동,주말,26470,"14,956명"
토,연제구,2019,7,연산3동,주말,26470,"9,077명"
토,연제구,2019,7,연산4동,주말,26470,"18,194명"
토,연제구,2019,7,연산5동,주말,26470,"20,612명"
토,연제구,2019,7,연산6동,주말,26470,"12,788명"
토,연제구,2019,7,연산8동,주말,26470,"14,505명"
토,연제구,2019,7,연산9동,주말,26470,"35,624명"
토,연제구,2019,8,거제1동,주말,26470,"28,825명"
토,연제구,2019,8,거제2동,주말,26470,"19,706명"
토,연제구,2019,8,거제3동,주말,26470,"10,360명"
토,연제구,2019,8,거제4동,주말,26470,"7,613명"
토,연제구,2019,8,연산1동,주말,26470,"16,660명"
토,연제구,2019,8,연산2동,주말,26470,"14,595명"
토,연제구,2019,8,연산3동,주말,26470,"8,161명"
토,연제구,2019,8,연산4동,주말,26470,"18,141명"
토,연제구,2019,8,연산5동,주말,26470,"20,019명"
토,연제구,2019,8,연산6동,주말,26470,"12,087명"
토,연제구,2019,8,연산8동,주말,26470,"14,076명"
토,연제구,2019,8,연산9동,주말,26470,"37,381명"
토,연제구,2019,9,거제1동,주말,26470,"29,543명"
토,연제구,2019,9,거제2동,주말,26470,"19,446명"
토,연제구,2019,9,거제3동,주말,26470,"13,599명"
토,연제구,2019,9,거제4동,주말,26470,"7,478명"
토,연제구,2019,9,연산1동,주말,26470,"16,773명"
토,연제구,2019,9,연산2동,주말,26470,"16,583명"
토,연제구,2019,9,연산3동,주말,26470,"10,294명"
토,연제구,2019,9,연산4동,주말,26470,"18,801명"
토,연제구,2019,9,연산5동,주말,26470,"19,848명"
토,연제구,2019,9,연산6동,주말,26470,"12,969명"
토,연제구,2019,9,연산8동,주말,26470,"13,617명"
토,연제구,2019,9,연산9동,주말,26470,"39,703명"
토,연제구,2019,10,거제1동,주말,26470,"29,232명"
토,연제구,2019,10,거제2동,주말,26470,"18,143명"
토,연제구,2019,10,거제3동,주말,26470,"14,113명"
토,연제구,2019,10,거제4동,주말,26470,"7,781명"
토,연제구,2019,10,연산1동,주말,26470,"16,072명"
토,연제구,2019,10,연산2동,주말,26470,"17,476명"
토,연제구,2019,10,연산3동,주말,26470,"9,004명"
토,연제구,2019,10,연산4동,주말,26470,"15,976명"
토,연제구,2019,10,연산5동,주말,26470,"20,929명"
토,연제구,2019,10,연산6동,주말,26470,"10,411명"
토,연제구,2019,10,연산8동,주말,26470,"12,722명"
토,연제구,2019,10,연산9동,주말,26470,"38,554명"
토,연제구,2019,11,거제1동,주말,26470,"30,269명"
토,연제구,2019,11,거제2동,주말,26470,"21,227명"
토,연제구,2019,11,거제3동,주말,26470,"13,914명"
토,연제구,2019,11,거제4동,주말,26470,"8,264명"
토,연제구,2019,11,연산1동,주말,26470,"18,573명"
토,연제구,2019,11,연산2동,주말,26470,"16,701명"
토,연제구,2019,11,연산3동,주말,26470,"8,793명"
토,연제구,2019,11,연산4동,주말,26470,"16,067명"
토,연제구,2019,11,연산5동,주말,26470,"19,507명"
토,연제구,2019,11,연산6동,주말,26470,"11,427명"
토,연제구,2019,11,연산8동,주말,26470,"12,608명"
토,연제구,2019,11,연산9동,주말,26470,"36,450명"
토,연제구,2019,12,거제1동,주말,26470,"30,142명"
토,연제구,2019,12,거제2동,주말,26470,"20,001명"
토,연제구,2019,12,거제3동,주말,26470,"13,354명"
토,연제구,2019,12,거제4동,주말,26470,"9,131명"
토,연제구,2019,12,연산1동,주말,26470,"18,726명"
토,연제구,2019,12,연산2동,주말,26470,"16,696명"
토,연제구,2019,12,연산3동,주말,26470,"8,760명"
토,연제구,2019,12,연산4동,주말,26470,"16,108명"
토,연제구,2019,12,연산5동,주말,26470,"21,104명"
토,연제구,2019,12,연산6동,주말,26470,"12,672명"
토,연제구,2019,12,연산8동,주말,26470,"13,000명"
토,연제구,2019,12,연산9동,주말,26470,"36,716명"
토,수영구,2019,1,남천1동,주말,26500,"39,563명"
토,수영구,2019,1,남천2동,주말,26500,"14,262명"
토,수영구,2019,1,수영동,주말,26500,"13,782명"
토,수영구,2019,1,망미1동,주말,26500,"14,955명"
토,수영구,2019,1,망미2동,주말,26500,"14,454명"
토,수영구,2019,1,광안1동,주말,26500,"11,093명"
토,수영구,2019,1,광안2동,주말,26500,"17,219명"
토,수영구,2019,1,광안3동,주말,26500,"15,129명"
토,수영구,2019,1,광안4동,주말,26500,"7,559명"
토,수영구,2019,1,민락동,주말,26500,"39,347명"
토,수영구,2019,2,남천1동,주말,26500,"38,118명"
토,수영구,2019,2,남천2동,주말,26500,"16,194명"
토,수영구,2019,2,수영동,주말,26500,"14,455명"
토,수영구,2019,2,망미1동,주말,26500,"16,291명"
토,수영구,2019,2,망미2동,주말,26500,"15,053명"
토,수영구,2019,2,광안1동,주말,26500,"11,322명"
토,수영구,2019,2,광안2동,주말,26500,"17,370명"
토,수영구,2019,2,광안3동,주말,26500,"15,622명"
토,수영구,2019,2,광안4동,주말,26500,"7,541명"
토,수영구,2019,2,민락동,주말,26500,"39,241명"
토,수영구,2019,3,남천1동,주말,26500,"38,125명"
토,수영구,2019,3,남천2동,주말,26500,"13,843명"
토,수영구,2019,3,수영동,주말,26500,"15,288명"
토,수영구,2019,3,망미1동,주말,26500,"14,537명"
토,수영구,2019,3,망미2동,주말,26500,"13,479명"
토,수영구,2019,3,광안1동,주말,26500,"11,476명"
토,수영구,2019,3,광안2동,주말,26500,"18,653명"
토,수영구,2019,3,광안3동,주말,26500,"16,253명"
토,수영구,2019,3,광안4동,주말,26500,"6,595명"
토,수영구,2019,3,민락동,주말,26500,"62,672명"
토,수영구,2019,4,남천1동,주말,26500,"25,891명"
토,수영구,2019,4,남천2동,주말,26500,"13,224명"
토,수영구,2019,4,수영동,주말,26500,"14,877명"
토,수영구,2019,4,망미1동,주말,26500,"20,738명"
토,수영구,2019,4,망미2동,주말,26500,"10,367명"
토,수영구,2019,4,광안1동,주말,26500,"24,567명"
토,수영구,2019,4,광안2동,주말,26500,"18,222명"
토,수영구,2019,4,광안3동,주말,26500,"16,221명"
토,수영구,2019,4,광안4동,주말,26500,"10,660명"
토,수영구,2019,4,민락동,주말,26500,"25,787명"
토,수영구,2019,5,남천1동,주말,26500,"25,495명"
토,수영구,2019,5,남천2동,주말,26500,"12,025명"
토,수영구,2019,5,수영동,주말,26500,"15,386명"
토,수영구,2019,5,망미1동,주말,26500,"21,729명"
토,수영구,2019,5,망미2동,주말,26500,"10,219명"
토,수영구,2019,5,광안1동,주말,26500,"23,471명"
토,수영구,2019,5,광안2동,주말,26500,"17,083명"
토,수영구,2019,5,광안3동,주말,26500,"15,859명"
토,수영구,2019,5,광안4동,주말,26500,"10,747명"
토,수영구,2019,5,민락동,주말,26500,"24,829명"
토,수영구,2019,6,남천1동,주말,26500,"26,665명"
토,수영구,2019,6,남천2동,주말,26500,"13,218명"
토,수영구,2019,6,수영동,주말,26500,"15,618명"
토,수영구,2019,6,망미1동,주말,26500,"24,796명"
토,수영구,2019,6,망미2동,주말,26500,"10,620명"
토,수영구,2019,6,광안1동,주말,26500,"23,913명"
토,수영구,2019,6,광안2동,주말,26500,"17,889명"
토,수영구,2019,6,광안3동,주말,26500,"16,625명"
토,수영구,2019,6,광안4동,주말,26500,"11,127명"
토,수영구,2019,6,민락동,주말,26500,"25,349명"
토,수영구,2019,7,남천1동,주말,26500,"26,708명"
토,수영구,2019,7,남천2동,주말,26500,"12,084명"
토,수영구,2019,7,수영동,주말,26500,"15,551명"
토,수영구,2019,7,망미1동,주말,26500,"25,183명"
토,수영구,2019,7,망미2동,주말,26500,"12,507명"
토,수영구,2019,7,광안1동,주말,26500,"24,295명"
토,수영구,2019,7,광안2동,주말,26500,"17,649명"
토,수영구,2019,7,광안3동,주말,26500,"16,408명"
토,수영구,2019,7,광안4동,주말,26500,"10,923명"
토,수영구,2019,7,민락동,주말,26500,"27,099명"
토,수영구,2019,8,남천1동,주말,26500,"26,963명"
토,수영구,2019,8,남천2동,주말,26500,"11,634명"
토,수영구,2019,8,수영동,주말,26500,"16,285명"
토,수영구,2019,8,망미1동,주말,26500,"23,808명"
토,수영구,2019,8,망미2동,주말,26500,"11,407명"
토,수영구,2019,8,광안1동,주말,26500,"22,853명"
토,수영구,2019,8,광안2동,주말,26500,"18,750명"
토,수영구,2019,8,광안3동,주말,26500,"15,047명"
토,수영구,2019,8,광안4동,주말,26500,"11,165명"
토,수영구,2019,8,민락동,주말,26500,"27,263명"
토,수영구,2019,9,남천1동,주말,26500,"24,196명"
토,수영구,2019,9,남천2동,주말,26500,"13,364명"
토,수영구,2019,9,수영동,주말,26500,"16,765명"
토,수영구,2019,9,망미1동,주말,26500,"26,496명"
토,수영구,2019,9,망미2동,주말,26500,"11,967명"
토,수영구,2019,9,광안1동,주말,26500,"21,815명"
토,수영구,2019,9,광안2동,주말,26500,"19,913명"
토,수영구,2019,9,광안3동,주말,26500,"14,182명"
토,수영구,2019,9,광안4동,주말,26500,"10,982명"
토,수영구,2019,9,민락동,주말,26500,"25,137명"
토,수영구,2019,10,남천1동,주말,26500,"23,858명"
토,수영구,2019,10,남천2동,주말,26500,"12,482명"
토,수영구,2019,10,수영동,주말,26500,"15,851명"
토,수영구,2019,10,망미1동,주말,26500,"24,936명"
토,수영구,2019,10,망미2동,주말,26500,"11,429명"
토,수영구,2019,10,광안1동,주말,26500,"22,069명"
토,수영구,2019,10,광안2동,주말,26500,"17,442명"
토,수영구,2019,10,광안3동,주말,26500,"13,679명"
토,수영구,2019,10,광안4동,주말,26500,"10,015명"
토,수영구,2019,10,민락동,주말,26500,"27,212명"
토,수영구,2019,11,남천1동,주말,26500,"23,811명"
토,수영구,2019,11,남천2동,주말,26500,"11,222명"
토,수영구,2019,11,수영동,주말,26500,"15,667명"
토,수영구,2019,11,망미1동,주말,26500,"25,288명"
토,수영구,2019,11,망미2동,주말,26500,"11,571명"
토,수영구,2019,11,광안1동,주말,26500,"25,021명"
토,수영구,2019,11,광안2동,주말,26500,"17,091명"
토,수영구,2019,11,광안3동,주말,26500,"14,169명"
토,수영구,2019,11,광안4동,주말,26500,"10,333명"
토,수영구,2019,11,민락동,주말,26500,"25,591명"
토,수영구,2019,12,남천1동,주말,26500,"24,556명"
토,수영구,2019,12,남천2동,주말,26500,"13,186명"
토,수영구,2019,12,수영동,주말,26500,"15,661명"
토,수영구,2019,12,망미1동,주말,26500,"25,318명"
토,수영구,2019,12,망미2동,주말,26500,"11,297명"
토,수영구,2019,12,광안1동,주말,26500,"25,899명"
토,수영구,2019,12,광안2동,주말,26500,"17,312명"
